T: 1.41, temp: 25.7979, pressure: 1003.71
T: 3019.85, temp: 20.2447, pressure: 1003.15
T: 3021.42, temp: 20.2447, pressure: 1003.16
T: 3022.42, temp: 20.2471, pressure: 1003.1
T: 3023.48, temp: 20.257, pressure: 1003.12
T: 3024.49, temp: 20.2596, pressure: 1003.1
T: 3025.5, temp: 20.2596, pressure: 1003.09
T: 3026.76, temp: 20.2645, pressure: 1003.11
T: 3027.8, temp: 20.2596, pressure: 1003.15
T: 3028.8, temp: 20.267, pressure: 1003.14
T: 3030.42, temp: 20.2693, pressure: 1003.13
T: 3031.43, temp: 20.2742, pressure: 1003.11
T: 3032.46, temp: 20.267, pressure: 1003.13
T: 3033.5, temp: 20.2742, pressure: 1003.14
T: 3034.81, temp: 20.2793, pressure: 1003.15
T: 3036.43, temp: 20.2719, pressure: 1003.1
T: 3037.47, temp: 20.2891, pressure: 1003.11
T: 3038.5, temp: 20.2867, pressure: 1003.11
T: 3039.8, temp: 20.2793, pressure: 1003.15
T: 3040.8, temp: 20.2916, pressure: 1003.12
T: 3041.82, temp: 20.2842, pressure: 1003.13
T: 3042.84, temp: 20.2941, pressure: 1003.12
T: 3044.06, temp: 20.2916, pressure: 1003.14
T: 3045.49, temp: 20.2916, pressure: 1003.12
T: 3046.74, temp: 20.2965, pressure: 1003.14
T: 3047.8, temp: 20.299, pressure: 1003.16
T: 3049.03, temp: 20.299, pressure: 1003.11
T: 3050.21, temp: 20.2965, pressure: 1003.09
T: 3051.42, temp: 20.2965, pressure: 1003.11
T: 3052.46, temp: 20.3039, pressure: 1003.13
T: 3053.48, temp: 20.3039, pressure: 1003.15
T: 3054.49, temp: 20.3113, pressure: 1003.13
T: 3055.73, temp: 20.3113, pressure: 1003.15
T: 3056.74, temp: 20.3064, pressure: 1003.12
T: 3057.77, temp: 20.3187, pressure: 1003.11
T: 3058.81, temp: 20.309, pressure: 1003.13
T: 3059.93, temp: 20.3139, pressure: 1003.12
T: 3061.42, temp: 20.3164, pressure: 1003.14
T: 3062.43, temp: 20.3262, pressure: 1003.11
T: 3063.43, temp: 20.3287, pressure: 1003.11
T: 3064.49, temp: 20.3262, pressure: 1003.14
T: 3065.74, temp: 20.3287, pressure: 1003.11
T: 3066.79, temp: 20.3336, pressure: 1003.12
T: 3067.8, temp: 20.3361, pressure: 1003.12
T: 3068.8, temp: 20.3311, pressure: 1003.1
T: 3070.43, temp: 20.3385, pressure: 1003.09
T: 3071.48, temp: 20.3361, pressure: 1003.12
T: 3072.52, temp: 20.3385, pressure: 1003.15
T: 3073.73, temp: 20.3385, pressure: 1003.14
T: 3074.92, temp: 20.3459, pressure: 1003.13
T: 3076.42, temp: 20.3361, pressure: 1003.14
T: 3077.43, temp: 20.3385, pressure: 1003.12
T: 3078.49, temp: 20.3385, pressure: 1003.14
T: 3079.55, temp: 20.341, pressure: 1003.1
T: 3080.75, temp: 20.3361, pressure: 1003.12
T: 3081.82, temp: 20.3459, pressure: 1003.11
T: 3083.42, temp: 20.3459, pressure: 1003.16
T: 3084.49, temp: 20.3459, pressure: 1003.1
T: 3085.74, temp: 20.3484, pressure: 1003.15
T: 3086.76, temp: 20.351, pressure: 1003.17
T: 3087.8, temp: 20.3459, pressure: 1003.15
T: 3088.8, temp: 20.3559, pressure: 1003.11
T: 3090.42, temp: 20.351, pressure: 1003.09
T: 3091.42, temp: 20.3607, pressure: 1003.16
T: 3092.45, temp: 20.3633, pressure: 1003.1
T: 3093.48, temp: 20.3658, pressure: 1003.12
T: 3094.8, temp: 20.3756, pressure: 1003.13
T: 3095.8, temp: 20.3807, pressure: 1003.1
T: 3097.46, temp: 20.3756, pressure: 1003.14
T: 3098.5, temp: 20.3807, pressure: 1003.11
T: 3099.8, temp: 20.3756, pressure: 1003.12
T: 3101.42, temp: 20.3807, pressure: 1003.11
T: 3102.48, temp: 20.3855, pressure: 1003.1
T: 3103.48, temp: 20.3807, pressure: 1003.1
T: 3104.48, temp: 20.3807, pressure: 1003.13
T: 3105.49, temp: 20.3807, pressure: 1003.13
T: 3106.49, temp: 20.3855, pressure: 1003.11
T: 3107.53, temp: 20.3953, pressure: 1003.1
T: 3108.74, temp: 20.393, pressure: 1003.11
T: 3109.93, temp: 20.3904, pressure: 1003.11
T: 3111.42, temp: 20.3881, pressure: 1003.11
T: 3112.43, temp: 20.3953, pressure: 1003.12
T: 3113.43, temp: 20.393, pressure: 1003.12
T: 3114.48, temp: 20.393, pressure: 1003.11
T: 3115.74, temp: 20.3953, pressure: 1003.09
T: 3116.77, temp: 20.3979, pressure: 1003.12
T: 3117.8, temp: 20.3953, pressure: 1003.1
T: 3119.1, temp: 20.4004, pressure: 1003.08
T: 3120.43, temp: 20.3904, pressure: 1003.09
T: 3121.48, temp: 20.3979, pressure: 1003.11
T: 3122.52, temp: 20.4004, pressure: 1003.08
T: 3123.74, temp: 20.4053, pressure: 1003.11
T: 3124.93, temp: 20.4053, pressure: 1003.08
T: 3126.44, temp: 20.4004, pressure: 1003.12
T: 3127.5, temp: 20.4027, pressure: 1003.1
T: 3128.74, temp: 20.4053, pressure: 1003.11
T: 3130.44, temp: 20.4102, pressure: 1003.1
T: 3131.5, temp: 20.4152, pressure: 1003.1
T: 3132.53, temp: 20.4078, pressure: 1003.09
T: 3133.73, temp: 20.4078, pressure: 1003.1
T: 3134.92, temp: 20.4102, pressure: 1003.11
T: 3136.43, temp: 20.4078, pressure: 1003.08
T: 3137.48, temp: 20.4078, pressure: 1003.14
T: 3138.48, temp: 20.4102, pressure: 1003.1
T: 3139.54, temp: 20.4102, pressure: 1003.09
T: 3140.74, temp: 20.4102, pressure: 1003.09
T: 3141.78, temp: 20.4127, pressure: 1003.09
T: 3142.8, temp: 20.4176, pressure: 1003.09
T: 3144.09, temp: 20.4152, pressure: 1003.12
T: 3145.43, temp: 20.4176, pressure: 1003.13
T: 3146.43, temp: 20.4201, pressure: 1003.14
T: 3147.46, temp: 20.4152, pressure: 1003.11
T: 3148.48, temp: 20.4176, pressure: 1003.13
T: 3149.49, temp: 20.4102, pressure: 1003.1
T: 3150.74, temp: 20.4176, pressure: 1003.12
T: 3151.74, temp: 20.4152, pressure: 1003.09
T: 3152.78, temp: 20.4176, pressure: 1003.11
T: 3153.82, temp: 20.4176, pressure: 1003.07
T: 3155.5, temp: 20.4176, pressure: 1003.11
T: 3156.5, temp: 20.4275, pressure: 1003.13
T: 3157.77, temp: 20.4176, pressure: 1003.12
T: 3158.8, temp: 20.4152, pressure: 1003.09
T: 3159.93, temp: 20.4152, pressure: 1003.11
T: 3161.42, temp: 20.4201, pressure: 1003.08
T: 3162.48, temp: 20.4176, pressure: 1003.1
T: 3163.5, temp: 20.4176, pressure: 1003.09
T: 3164.8, temp: 20.4176, pressure: 1003.1
T: 3166.42, temp: 20.4176, pressure: 1003.07
T: 3167.46, temp: 20.4152, pressure: 1003.09
T: 3168.49, temp: 20.4201, pressure: 1003.09
T: 3169.79, temp: 20.4227, pressure: 1003.09
T: 3170.8, temp: 20.4301, pressure: 1003.06
T: 3172.48, temp: 20.425, pressure: 1003.07
T: 3173.49, temp: 20.4201, pressure: 1003.07
T: 3174.49, temp: 20.4275, pressure: 1003.1
T: 3175.73, temp: 20.425, pressure: 1003.08
T: 3176.74, temp: 20.4301, pressure: 1003.08
T: 3177.76, temp: 20.4227, pressure: 1003.07
T: 3178.8, temp: 20.4227, pressure: 1003.06
T: 3179.92, temp: 20.4227, pressure: 1003.07
T: 3181.42, temp: 20.4301, pressure: 1003.07
T: 3182.42, temp: 20.4301, pressure: 1003.07
T: 3183.43, temp: 20.4227, pressure: 1003.06
T: 3184.5, temp: 20.4275, pressure: 1003.07
T: 3185.74, temp: 20.4301, pressure: 1003.06
T: 3186.78, temp: 20.4301, pressure: 1003.1
T: 3187.8, temp: 20.4275, pressure: 1003.09
T: 3189.11, temp: 20.4324, pressure: 1003.09
T: 3190.43, temp: 20.4324, pressure: 1003.07
T: 3191.49, temp: 20.4301, pressure: 1003.07
T: 3192.53, temp: 20.4375, pressure: 1003.04
T: 3193.74, temp: 20.4301, pressure: 1003.07
T: 3194.93, temp: 20.4324, pressure: 1003.03
T: 3196.43, temp: 20.4301, pressure: 1003.09
T: 3197.49, temp: 20.435, pressure: 1003.06
T: 3198.49, temp: 20.4375, pressure: 1003.07
T: 3199.54, temp: 20.4324, pressure: 1003.07
T: 3200.74, temp: 20.4398, pressure: 1003.08
T: 3201.77, temp: 20.4324, pressure: 1003.07
T: 3202.8, temp: 20.4375, pressure: 1003.08
T: 3203.8, temp: 20.4375, pressure: 1003.07
T: 3205.43, temp: 20.4424, pressure: 1003.07
T: 3206.48, temp: 20.4375, pressure: 1003.08
T: 3207.51, temp: 20.4424, pressure: 1003.1
T: 3208.74, temp: 20.4424, pressure: 1003.08
T: 3209.93, temp: 20.4398, pressure: 1003.06
T: 3211.43, temp: 20.4398, pressure: 1003.07
T: 3212.43, temp: 20.4398, pressure: 1003.09
T: 3213.48, temp: 20.4424, pressure: 1003.07
T: 3214.5, temp: 20.4424, pressure: 1003.04
T: 3215.75, temp: 20.4424, pressure: 1003.1
T: 3216.77, temp: 20.4473, pressure: 1003.05
T: 3217.8, temp: 20.4473, pressure: 1003.09
T: 3218.81, temp: 20.4521, pressure: 1003.08
T: 3220.43, temp: 20.4498, pressure: 1003.1
T: 3221.49, temp: 20.4521, pressure: 1003.11
T: 3222.52, temp: 20.4473, pressure: 1003.1
T: 3223.74, temp: 20.4547, pressure: 1003.04
T: 3224.92, temp: 20.4498, pressure: 1003.07
T: 3226.43, temp: 20.4521, pressure: 1003.07
T: 3227.48, temp: 20.4521, pressure: 1003.09
T: 3228.5, temp: 20.4547, pressure: 1003.07
T: 3229.53, temp: 20.4547, pressure: 1003.09
T: 3230.75, temp: 20.4621, pressure: 1003.06
T: 3231.79, temp: 20.4521, pressure: 1003.06
T: 3232.81, temp: 20.4596, pressure: 1003.07
T: 3234.11, temp: 20.4646, pressure: 1003.08
T: 3235.42, temp: 20.4621, pressure: 1003.1
T: 3236.43, temp: 20.4646, pressure: 1003.07
T: 3237.46, temp: 20.4646, pressure: 1003.08
T: 3238.5, temp: 20.4646, pressure: 1003.05
T: 3239.8, temp: 20.4646, pressure: 1003.1
T: 3240.81, temp: 20.4596, pressure: 1003.08
T: 3242.46, temp: 20.4695, pressure: 1003.09
T: 3243.49, temp: 20.4744, pressure: 1003.08
T: 3244.5, temp: 20.477, pressure: 1003.05
T: 3245.74, temp: 20.4646, pressure: 1003.1
T: 3246.8, temp: 20.4695, pressure: 1003.04
T: 3247.83, temp: 20.4744, pressure: 1003.06
T: 3249.05, temp: 20.4646, pressure: 1003.09
T: 3250.51, temp: 20.4695, pressure: 1003.06
T: 3251.74, temp: 20.467, pressure: 1003.1
T: 3252.79, temp: 20.477, pressure: 1003.07
T: 3253.81, temp: 20.4721, pressure: 1003.07
T: 3254.91, temp: 20.4818, pressure: 1003.05
T: 3256.45, temp: 20.4744, pressure: 1003.07
T: 3257.47, temp: 20.4795, pressure: 1003.08
T: 3258.49, temp: 20.4818, pressure: 1003.1
T: 3259.8, temp: 20.4869, pressure: 1003.06
T: 3261.44, temp: 20.4795, pressure: 1003.11
T: 3262.46, temp: 20.4844, pressure: 1003.1
T: 3263.49, temp: 20.4844, pressure: 1003.06
T: 3264.49, temp: 20.4893, pressure: 1003.06
T: 3265.49, temp: 20.4893, pressure: 1003.08
T: 3266.73, temp: 20.4943, pressure: 1003.07
T: 3267.78, temp: 20.4918, pressure: 1003.06
T: 3268.8, temp: 20.4918, pressure: 1003.09
T: 3269.94, temp: 20.4967, pressure: 1003.06
T: 3271.43, temp: 20.4967, pressure: 1003.03
T: 3272.49, temp: 20.4918, pressure: 1003.07
T: 3273.5, temp: 20.4943, pressure: 1003.05
T: 3274.52, temp: 20.4893, pressure: 1003.05
T: 3275.74, temp: 20.4992, pressure: 1003.07
T: 3276.78, temp: 20.4967, pressure: 1003.08
T: 3277.8, temp: 20.4992, pressure: 1003.12
T: 3278.84, temp: 20.4967, pressure: 1003.05
T: 3280.43, temp: 20.5018, pressure: 1003.07
T: 3281.48, temp: 20.5066, pressure: 1003.08
T: 3282.52, temp: 20.5092, pressure: 1003.06
T: 3283.73, temp: 20.5092, pressure: 1003.06
T: 3285.49, temp: 20.5092, pressure: 1003.08
T: 3286.5, temp: 20.5141, pressure: 1003.07
T: 3287.78, temp: 20.5164, pressure: 1003.1
T: 3288.8, temp: 20.5164, pressure: 1003.12
T: 3289.91, temp: 20.5141, pressure: 1003.1
T: 3291.43, temp: 20.5238, pressure: 1003.06
T: 3292.48, temp: 20.5289, pressure: 1003.1
T: 3293.48, temp: 20.5289, pressure: 1003.1
T: 3294.49, temp: 20.5313, pressure: 1003.08
T: 3295.74, temp: 20.5313, pressure: 1003.06
T: 3296.74, temp: 20.5437, pressure: 1003.07
T: 3297.79, temp: 20.5363, pressure: 1003.05
T: 3298.8, temp: 20.5437, pressure: 1003.07
T: 3299.95, temp: 20.5461, pressure: 1003.05
T: 3301.42, temp: 20.5486, pressure: 1003.08
T: 3302.43, temp: 20.5437, pressure: 1003.1
T: 3303.43, temp: 20.5586, pressure: 1003.04
T: 3304.5, temp: 20.5535, pressure: 1003.06
T: 3305.5, temp: 20.5486, pressure: 1003.07
T: 3306.76, temp: 20.5609, pressure: 1003.05
T: 3307.8, temp: 20.5586, pressure: 1003.05
T: 3309.09, temp: 20.5586, pressure: 1003.06
T: 3310.43, temp: 20.5635, pressure: 1003.07
T: 3311.43, temp: 20.5732, pressure: 1003.08
T: 3312.47, temp: 20.5709, pressure: 1003.08
T: 3313.49, temp: 20.5709, pressure: 1003.06
T: 3314.49, temp: 20.5732, pressure: 1003.05
T: 3315.5, temp: 20.5783, pressure: 1003.05
T: 3316.73, temp: 20.5758, pressure: 1003.07
T: 3317.77, temp: 20.5832, pressure: 1003.07
T: 3318.8, temp: 20.5758, pressure: 1003.08
T: 3319.91, temp: 20.5832, pressure: 1003.08
T: 3321.43, temp: 20.5857, pressure: 1003.1
T: 3322.43, temp: 20.5881, pressure: 1003.06
T: 3323.48, temp: 20.5932, pressure: 1003.07
T: 3324.48, temp: 20.5906, pressure: 1003.06
T: 3325.48, temp: 20.5881, pressure: 1003.07
T: 3326.48, temp: 20.5881, pressure: 1003.07
T: 3327.73, temp: 20.5955, pressure: 1003.08
T: 3328.73, temp: 20.5932, pressure: 1003.07
T: 3330.43, temp: 20.6029, pressure: 1003.03
T: 3331.49, temp: 20.5906, pressure: 1003.05
T: 3332.53, temp: 20.6055, pressure: 1003.08
T: 3333.73, temp: 20.6006, pressure: 1003.09
T: 3334.93, temp: 20.608, pressure: 1003.07
T: 3336.43, temp: 20.608, pressure: 1003.07
T: 3337.49, temp: 20.6104, pressure: 1003.08
T: 3338.73, temp: 20.6104, pressure: 1003.07
T: 3340.43, temp: 20.6154, pressure: 1003.08
T: 3341.48, temp: 20.6154, pressure: 1003.07
T: 3342.54, temp: 20.6178, pressure: 1003.07
T: 3343.74, temp: 20.6154, pressure: 1003.07
T: 3344.93, temp: 20.6154, pressure: 1003.08
T: 3346.43, temp: 20.6203, pressure: 1003.06
T: 3347.44, temp: 20.6252, pressure: 1003.06
T: 3348.49, temp: 20.6203, pressure: 1003.07
T: 3349.53, temp: 20.6178, pressure: 1003.07
T: 3350.74, temp: 20.6228, pressure: 1003.07
T: 3351.78, temp: 20.6277, pressure: 1003.05
T: 3352.79, temp: 20.6277, pressure: 1003.05
T: 3353.83, temp: 20.6352, pressure: 1003.1
T: 3354.86, temp: 20.6426, pressure: 1003.06
T: 3356.44, temp: 20.6375, pressure: 1003.08
T: 3357.5, temp: 20.6426, pressure: 1003.05
T: 3358.5, temp: 20.6426, pressure: 1003.09
T: 3359.51, temp: 20.65, pressure: 1003.07
T: 3360.73, temp: 20.6352, pressure: 1003.04
T: 3361.77, temp: 20.65, pressure: 1003.08
T: 3362.8, temp: 20.6549, pressure: 1003.06
T: 3364.1, temp: 20.6598, pressure: 1003.06
T: 3365.43, temp: 20.6523, pressure: 1003.07
T: 3366.43, temp: 20.6574, pressure: 1003.04
T: 3367.45, temp: 20.6549, pressure: 1003.06
T: 3368.48, temp: 20.6574, pressure: 1003.08
T: 3369.48, temp: 20.6549, pressure: 1003.09
T: 3370.72, temp: 20.6475, pressure: 1003.08
T: 3371.73, temp: 20.65, pressure: 1003.08
T: 3372.77, temp: 20.6574, pressure: 1003.1
T: 3373.8, temp: 20.6549, pressure: 1003.07
T: 3374.92, temp: 20.6574, pressure: 1003.07
T: 3376.43, temp: 20.6574, pressure: 1003.07
T: 3377.43, temp: 20.6549, pressure: 1003.04
T: 3378.49, temp: 20.6598, pressure: 1003.07
T: 3379.54, temp: 20.6574, pressure: 1003.09
T: 3380.75, temp: 20.6672, pressure: 1003.04
T: 3381.78, temp: 20.6648, pressure: 1003.02
T: 3382.8, temp: 20.6697, pressure: 1003.08
T: 3384.08, temp: 20.6723, pressure: 1003.06
T: 3385.44, temp: 20.6723, pressure: 1003.05
T: 3386.49, temp: 20.6771, pressure: 1003.07
T: 3387.52, temp: 20.6723, pressure: 1003.08
T: 3388.74, temp: 20.682, pressure: 1003.06
T: 3390.51, temp: 20.6797, pressure: 1003.09
T: 3391.73, temp: 20.6797, pressure: 1003.1
T: 3392.77, temp: 20.6797, pressure: 1003.07
T: 3393.79, temp: 20.6871, pressure: 1003.1
T: 3394.92, temp: 20.682, pressure: 1003.06
T: 3396.43, temp: 20.6846, pressure: 1003.03
T: 3397.46, temp: 20.6797, pressure: 1003.06
T: 3398.49, temp: 20.682, pressure: 1003.04
T: 3399.49, temp: 20.6895, pressure: 1003.05
T: 3400.73, temp: 20.692, pressure: 1003.04
T: 3401.73, temp: 20.692, pressure: 1003.04
T: 3402.77, temp: 20.692, pressure: 1003.08
T: 3403.81, temp: 20.6943, pressure: 1003.09
T: 3405.49, temp: 20.692, pressure: 1003.03
T: 3406.73, temp: 20.6994, pressure: 1003.05
T: 3407.79, temp: 20.6943, pressure: 1003.06
T: 3408.8, temp: 20.6994, pressure: 1003.05
T: 3409.91, temp: 20.7018, pressure: 1003.06
T: 3411.42, temp: 20.7043, pressure: 1003.05
T: 3412.46, temp: 20.7043, pressure: 1003.07
T: 3413.49, temp: 20.7018, pressure: 1003.07
T: 3414.49, temp: 20.7092, pressure: 1003.05
T: 3415.72, temp: 20.7117, pressure: 1003.07
T: 3416.74, temp: 20.7117, pressure: 1003.06
T: 3417.78, temp: 20.7166, pressure: 1003.07
T: 3418.79, temp: 20.7166, pressure: 1003.06
T: 3419.92, temp: 20.7166, pressure: 1003.06
T: 3421.42, temp: 20.7217, pressure: 1003.06
T: 3422.48, temp: 20.7166, pressure: 1003.07
T: 3423.72, temp: 20.7217, pressure: 1003.06
T: 3425.42, temp: 20.7266, pressure: 1003.06
T: 3426.42, temp: 20.7291, pressure: 1003.02
T: 3427.46, temp: 20.724, pressure: 1003.07
T: 3428.5, temp: 20.7266, pressure: 1003.05
T: 3429.81, temp: 20.7266, pressure: 1003.04
T: 3431.41, temp: 20.7266, pressure: 1003.05
T: 3432.46, temp: 20.7314, pressure: 1003.01
T: 3433.48, temp: 20.7365, pressure: 1003.08
T: 3434.49, temp: 20.734, pressure: 1003.06
T: 3435.73, temp: 20.7365, pressure: 1003.06
T: 3436.73, temp: 20.7365, pressure: 1003.03
T: 3437.79, temp: 20.7389, pressure: 1003.06
T: 3438.8, temp: 20.7463, pressure: 1003.03
T: 3440.48, temp: 20.7439, pressure: 1003.06
T: 3441.49, temp: 20.7514, pressure: 1003.02
T: 3442.78, temp: 20.7537, pressure: 1003.07
T: 3443.8, temp: 20.7562, pressure: 1003.05
T: 3444.91, temp: 20.7586, pressure: 1003.02
T: 3446.41, temp: 20.7562, pressure: 1003.02
T: 3447.46, temp: 20.7611, pressure: 1003.02
T: 3448.47, temp: 20.766, pressure: 1003.04
T: 3449.49, temp: 20.766, pressure: 1003.04
T: 3450.49, temp: 20.7734, pressure: 1003.03
T: 3451.73, temp: 20.7637, pressure: 1003.02
T: 3452.77, temp: 20.776, pressure: 1003.01
T: 3453.79, temp: 20.7809, pressure: 1003.03
T: 3454.92, temp: 20.7785, pressure: 1003.04
T: 3456.42, temp: 20.7785, pressure: 1003.01
T: 3457.49, temp: 20.7859, pressure: 1003.02
T: 3458.71, temp: 20.7859, pressure: 1003.01
T: 3460.42, temp: 20.7859, pressure: 1002.98
T: 3461.43, temp: 20.7883, pressure: 1003.02
T: 3462.45, temp: 20.7957, pressure: 1003.02
T: 3463.48, temp: 20.7957, pressure: 1003.01
T: 3464.49, temp: 20.7957, pressure: 1003.01
T: 3465.72, temp: 20.8008, pressure: 1002.99
T: 3466.72, temp: 20.8057, pressure: 1002.94
T: 3467.76, temp: 20.8057, pressure: 1002.86
T: 3468.82, temp: 20.7934, pressure: 1002.86
T: 3469.93, temp: 20.7957, pressure: 1002.84
T: 3471.44, temp: 20.7785, pressure: 1002.74
T: 3472.5, temp: 20.7711, pressure: 1002.74
T: 3473.51, temp: 20.7586, pressure: 1002.85
T: 3474.56, temp: 20.7488, pressure: 1002.9
T: 3475.74, temp: 20.7266, pressure: 1002.94
T: 3476.78, temp: 20.724, pressure: 1002.89
T: 3477.8, temp: 20.7143, pressure: 1002.93
T: 3479.09, temp: 20.682, pressure: 1003.01
T: 3480.43, temp: 20.6055, pressure: 1002.99
T: 3481.44, temp: 20.5758, pressure: 1002.97
T: 3482.49, temp: 20.5609, pressure: 1002.96
T: 3483.51, temp: 20.5437, pressure: 1002.9
T: 3484.79, temp: 20.5115, pressure: 1002.94
T: 3485.8, temp: 20.4893, pressure: 1002.95
T: 3486.8, temp: 20.4818, pressure: 1002.93
T: 3487.85, temp: 20.4572, pressure: 1002.96
T: 3489.05, temp: 20.435, pressure: 1002.96
T: 3490.24, temp: 20.425, pressure: 1002.97
T: 3491.43, temp: 20.4201, pressure: 1002.9
T: 3492.49, temp: 20.4152, pressure: 1002.92
T: 3493.49, temp: 20.4127, pressure: 1002.93
T: 3494.52, temp: 20.4053, pressure: 1002.95
T: 3495.74, temp: 20.3979, pressure: 1002.94
T: 3496.78, temp: 20.3904, pressure: 1002.93
T: 3497.81, temp: 20.3881, pressure: 1002.93
T: 3498.82, temp: 20.3881, pressure: 1002.94
T: 3500.44, temp: 20.3781, pressure: 1002.94
T: 3501.44, temp: 20.383, pressure: 1002.94
T: 3502.49, temp: 20.3953, pressure: 1002.9
T: 3503.51, temp: 20.4004, pressure: 1002.91
T: 3504.81, temp: 20.4027, pressure: 1002.91
T: 3506.44, temp: 20.4004, pressure: 1002.93
T: 3507.48, temp: 20.4078, pressure: 1002.93
T: 3508.5, temp: 20.4078, pressure: 1002.93
T: 3509.5, temp: 20.4053, pressure: 1002.93
T: 3510.74, temp: 20.4102, pressure: 1002.93
T: 3511.8, temp: 20.4176, pressure: 1002.93
T: 3512.81, temp: 20.4152, pressure: 1002.96
T: 3513.82, temp: 20.4176, pressure: 1002.97
T: 3514.92, temp: 20.4004, pressure: 1002.96
T: 3516.43, temp: 20.4004, pressure: 1002.92
T: 3517.44, temp: 20.4027, pressure: 1002.93
T: 3518.5, temp: 20.4004, pressure: 1002.92
T: 3519.52, temp: 20.3904, pressure: 1002.94
T: 3520.73, temp: 20.3881, pressure: 1002.93
T: 3521.78, temp: 20.3881, pressure: 1002.94
T: 3522.82, temp: 20.383, pressure: 1002.94
T: 3524.12, temp: 20.3881, pressure: 1002.93
T: 3525.45, temp: 20.3756, pressure: 1002.95
T: 3526.5, temp: 20.3756, pressure: 1002.94
T: 3527.54, temp: 20.3707, pressure: 1002.92
T: 3528.74, temp: 20.351, pressure: 1002.91
T: 3529.96, temp: 20.3658, pressure: 1002.91
T: 3531.13, temp: 20.3781, pressure: 1002.89
T: 3532.44, temp: 20.3607, pressure: 1002.92
T: 3533.44, temp: 20.3781, pressure: 1002.92
T: 3534.5, temp: 20.383, pressure: 1002.91
T: 3535.73, temp: 20.3904, pressure: 1002.9
T: 3536.78, temp: 20.4053, pressure: 1002.92
T: 3537.8, temp: 20.4152, pressure: 1002.92
T: 3538.81, temp: 20.4127, pressure: 1002.93
T: 3540.45, temp: 20.4102, pressure: 1002.9
T: 3541.5, temp: 20.4127, pressure: 1002.94
